23.178.112.101 - - [24/Jun/2024:11:39:38 +0000] "GET /.well-known/acme-challenge/g-ZJXcEqL33KYSPbE9BrcMt3m4TfXnSVsf-x7lUPYpc HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
16.170.205.142 - - [24/Jun/2024:11:39:41 +0000] "GET /.well-known/acme-challenge/g-ZJXcEqL33KYSPbE9BrcMt3m4TfXnSVsf-x7lUPYpc HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
3.129.249.249 - - [24/Jun/2024:11:39:41 +0000] "GET /.well-known/acme-challenge/g-ZJXcEqL33KYSPbE9BrcMt3m4TfXnSVsf-x7lUPYpc HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
54.186.37.221 - - [24/Jun/2024:11:39:42 +0000] "GET /.well-known/acme-challenge/g-ZJXcEqL33KYSPbE9BrcMt3m4TfXnSVsf-x7lUPYpc HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
13.250.98.234 - - [24/Jun/2024:11:39:42 +0000] "GET /.well-known/acme-challenge/g-ZJXcEqL33KYSPbE9BrcMt3m4TfXnSVsf-x7lUPYpc HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
23.178.112.106 - - [24/Jun/2024:11:39:53 +0000] "GET /.well-known/acme-challenge/f5-QgWwLKbtE17fDhM2CoEoCUDmy0nIEmXlAQzx0L3c HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
3.129.249.249 - - [24/Jun/2024:11:39:53 +0000] "GET /.well-known/acme-challenge/f5-QgWwLKbtE17fDhM2CoEoCUDmy0nIEmXlAQzx0L3c HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
13.50.246.227 - - [24/Jun/2024:11:39:53 +0000] "GET /.well-known/acme-challenge/f5-QgWwLKbtE17fDhM2CoEoCUDmy0nIEmXlAQzx0L3c HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
54.186.37.221 - - [24/Jun/2024:11:39:53 +0000] "GET /.well-known/acme-challenge/f5-QgWwLKbtE17fDhM2CoEoCUDmy0nIEmXlAQzx0L3c HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET / HTTP/1.1" 301 162 "-" "-"
209.97.180.8 - - [24/Jun/2024:11:41:09 +0000] "GET / HTTP/1.1" 200 2595 "-" "-"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Linux; Android 6.0; HTC One M9 Build/MRA97678) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.8660.98 Mobile Safari/537.3"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET /server HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET /.vscode/sftp.json HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET /about HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET /debug/default/view?panel=config HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
142.93.129.190 - - [24/Jun/2024:11:41:09 +0000] "GET / HTTP/1.1" 301 162 "-" "-"
142.93.129.190 - - [24/Jun/2024:11:41:09 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Linux; Android 6.0; HTC One M9 Build/MRA97678) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.8660.98 Mobile Safari/537.3"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET /v2/_catalog HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
142.93.129.190 - - [24/Jun/2024:11:41:09 +0000] "GET /server HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET /server-status HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
142.93.129.190 - - [24/Jun/2024:11:41:09 +0000] "GET /.vscode/sftp.json HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:09 +0000] "GET / HTTP/1.1" 200 2595 "-" "-"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET /login.action HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
142.93.129.190 - - [24/Jun/2024:11:41:09 +0000] "GET /about HTTP/1.1" 301 162 "-" "Go-http-client/1.1"
188.166.108.93 - - [24/Jun/2024:11:41:09 +0000] "GET /_all_dbs HTTP/1.1" 301 162 "-" "Mozilla/5.0 (l9scan/2.0.436313e2034313e2935313e21353; +https://leakix.net)"
